rotten_tomatoes_link,movie_title,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count,release_year,streaming_release_year
m/mothers_and_daughters_2016,Mothers and Daughters,Rotten,18.0,22.0,Spilled,28.0,405.0,7,4,18,2016,2016
m/mothers_day,Mother's Day,Rotten,42.0,12.0,Spilled,38.0,2735.0,3,5,7,1980,2016
m/mothers_day_2012,Mother's Day,Rotten,41.0,44.0,Spilled,52.0,11611.0,12,18,26,2012,2017
m/mothers_day_2016,Mother's Day,Rotten,8.0,158.0,Spilled,44.0,14024.0,39,12,146,2016,2016
m/mothman_prophecies,The Mothman Prophecies,Rotten,52.0,140.0,Spilled,56.0,53200.0,36,73,67,2002,2012
m/mothra_vs_godzilla,Mothra vs. Godzilla (Mosura tai Gojira),Fresh,92.0,13.0,Upright,68.0,9598.0,0,12,1,1964,2014
m/motorama,Motorama,Fresh,60.0,5.0,Upright,61.0,1390.0,0,3,2,1992,2012
m/moulin_rouge_2001,Moulin Rouge!,Fresh,76.0,199.0,Upright,89.0,505231.0,44,151,48,2001,2015
m/mountain_men_2016,Mountain Men,Fresh,80.0,10.0,Spilled,42.0,453.0,5,8,2,2016,2016
m/mountain_patrol_2006,Mountain Patrol (Kekexili),Fresh,98.0,50.0,Upright,90.0,3840.0,20,49,1,2006,2012
m/mountains_may_depart_2016,Mountains May Depart (Shan he gu ren),Fresh,91.0,82.0,Upright,68.0,679.0,23,75,7,2016,2016
m/mountains_of_the_moon,Mountains of the Moon,Fresh,67.0,15.0,Upright,77.0,1425.0,3,10,5,1990,2017
m/mouse_hunt,Mouse Hunt,Rotten,42.0,31.0,Spilled,49.0,187009.0,9,13,18,1997,2013
m/mouse_that_roared,The Mouse That Roared,Fresh,90.0,20.0,Upright,73.0,4306.0,0,18,2,1959,2012
m/moustache,La Moustache,Fresh,86.0,43.0,Upright,66.0,4191.0,19,37,6,2005,2016
m/mouth_to_mouth_2006,Mouth to Mouth,Rotten,54.0,28.0,Spilled,50.0,20979.0,9,15,13,2006,2017
m/movie_43,Movie 43,Rotten,4.0,89.0,Spilled,24.0,35680.0,22,4,85,2013,2013
m/moving_mcallister,Moving McAllister,Rotten,10.0,10.0,Spilled,29.0,3103.0,1,1,9,2007,2016
m/moving_midway,Moving Midway,Fresh,100.0,25.0,Upright,64.0,150.0,13,25,0,2008,2016
m/mowgli_legend_of_the_jungle,Mowgli: Legend of the Jungle,Rotten,53.0,104.0,Spilled,51.0,1855.0,23,55,49,2018,2018
m/mozarts_sister,Mozart's Sister,Fresh,74.0,61.0,Spilled,54.0,2089.0,24,45,16,2011,2016
m/mr-blandings-builds-his-dream-house,Mr. Blandings Builds His Dream House,Fresh,82.0,17.0,Upright,76.0,7677.0,2,14,3,1948,2015
m/mr-lucky,Mr. Lucky,Fresh,100.0,6.0,Upright,69.0,508.0,3,6,0,1943,2013
m/mr-right,Mr. Right,Rotten,14.0,14.0,Spilled,30.0,646.0,7,2,12,2006,2017
m/mr_3000,Mr. 3000,Rotten,55.0,113.0,Spilled,30.0,27298.0,39,62,51,2004,2016
m/mr_and_mrs_smith,Mr. & Mrs. Smith,Fresh,60.0,214.0,Spilled,58.0,33461707.0,48,128,86,2005,2015
m/mr_arkadin,Mr. Arkadin,Fresh,74.0,27.0,Upright,81.0,2421.0,5,20,7,1962,2017
m/mr_baseball,Mr. Baseball,Rotten,13.0,16.0,Spilled,41.0,9426.0,1,2,14,1992,2015
m/mr_beans_holiday,Mr. Bean's Holiday,Rotten,52.0,114.0,Spilled,49.0,442484.0,37,59,55,2007,2015
m/mr_brooks,Mr. Brooks,Rotten,55.0,160.0,Upright,76.0,597091.0,49,88,72,2007,2017
m/mr_bug_goes_to_town,Mr. Bug Goes to Town,Fresh,71.0,7.0,Upright,65.0,702.0,1,5,2,1941,2019
m/mr_church,Mr. Church,Rotten,24.0,33.0,Upright,80.0,4653.0,10,8,25,2016,2016
m/mr_deeds,Mr. Deeds,Rotten,22.0,156.0,Spilled,59.0,738396.0,34,34,122,2002,2012
m/mr_deeds_goes_to_town,Mr. Deeds Goes to Town,Fresh,90.0,21.0,Upright,86.0,9236.0,0,19,2,1936,2012
m/mr_destiny,Mr. Destiny,Rotten,38.0,16.0,Spilled,55.0,9089.0,3,6,10,1990,2016
m/mr_hobbs_takes_a_vacation,Mr. Hobbs Takes a Vacation,Fresh,80.0,15.0,Upright,70.0,3168.0,5,12,3,1962,2012
m/mr_holmes,Mr. Holmes,Fresh,88.0,186.0,Upright,70.0,32452.0,44,164,22,2015,2016
m/mr_hulots_holiday,Mr. Hulot's Holiday (Les Vacances de Monsieur Hulot),Fresh,100.0,29.0,Upright,85.0,6903.0,5,29,0,1954,2017
m/mr_jealousy,Mr. Jealousy,Fresh,71.0,14.0,Upright,61.0,1477.0,4,10,4,1998,2017
m/mr_jones,Mr. Jones,Rotten,46.0,13.0,Spilled,51.0,5182.0,2,6,7,1993,2012
m/mr_jones_2013,Mr. Jones,Rotten,50.0,10.0,Spilled,19.0,467.0,2,5,5,2014,2016
m/mr_magoo,Mr. Magoo,Rotten,7.0,30.0,Spilled,24.0,35945.0,10,2,28,1997,2016
m/mr_magoriums_wonder_emporium,Mr. Magorium's Wonder Emporium,Rotten,38.0,125.0,Spilled,55.0,328543.0,36,48,77,2007,2015
m/mr_majestyk,Mr. Majestyk,Fresh,77.0,13.0,Upright,67.0,3583.0,1,10,3,1974,2017
m/mr_mom,Mr. Mom,Fresh,82.0,22.0,Spilled,57.0,36772.0,1,18,4,1983,2016
m/mr_nanny,Mr. Nanny,Rotten,6.0,16.0,Spilled,33.0,40879.0,4,1,15,1993,2014
m/mr_nice,Mr. Nice,Rotten,53.0,45.0,Spilled,44.0,4017.0,18,24,21,2011,2016
m/mr_nobody,Mr. Nobody,Fresh,68.0,31.0,Upright,76.0,25837.0,6,21,10,2013,2016
m/mr_north,Mr. North,Rotten,50.0,8.0,Spilled,41.0,214.0,1,4,4,1988,2017
m/mr_peabody_and_sherman,Mr. Peabody & Sherman,Fresh,81.0,137.0,Upright,73.0,73286.0,29,111,26,2014,2015
m/mr_pip,Mr. Pip,Rotten,47.0,17.0,Upright,62.0,1030.0,5,8,9,2014,2016
m/mr_poppers_penguins_2010,Mr. Popper's Penguins,Rotten,47.0,144.0,Spilled,53.0,68355.0,42,68,76,2011,2015
m/mr_right_2016,Mr. Right,Rotten,45.0,53.0,Spilled,56.0,6301.0,18,24,29,2016,2016
m/mr_saturday_night,Mr. Saturday Night,Rotten,58.0,26.0,Spilled,38.0,5249.0,3,15,11,1992,2017
m/mr_skeffington,Mr. Skeffington,Rotten,57.0,7.0,Upright,81.0,2687.0,0,4,3,1944,2016
m/mr_smith_goes_to_washington,Mr. Smith Goes to Washington,Fresh,96.0,45.0,Upright,94.0,45845.0,5,43,2,1939,2012
m/mr_turner,Mr. Turner,Fresh,97.0,193.0,Spilled,56.0,16300.0,50,187,6,2014,2016
m/mr_wonderful,Mr. Wonderful,Rotten,52.0,21.0,Spilled,43.0,3369.0,7,11,10,1993,2009
m/mr_woodcock,Mr. Woodcock,Rotten,14.0,111.0,Spilled,32.0,246601.0,34,15,96,2007,2010
m/mr_wrong,Mr. Wrong,Rotten,7.0,29.0,Spilled,26.0,8949.0,8,2,27,1996,2016
m/mrs_brown,Mrs. Brown,Fresh,92.0,50.0,Upright,78.0,8497.0,12,46,4,1997,2016
m/mrs_dalloway,Mrs. Dalloway,Fresh,71.0,34.0,Spilled,57.0,1481.0,10,24,10,1998,2016
m/mrs_doubtfire,Mrs. Doubtfire,Fresh,71.0,52.0,Upright,77.0,1029342.0,10,37,15,1993,2014
m/mrs_henderson_presents,Mrs. Henderson Presents,Fresh,67.0,144.0,Upright,72.0,50196.0,40,97,47,2006,2016
m/mrs_hyde,Mrs. Hyde (Madame Hyde),Rotten,58.0,31.0,Spilled,11.0,33.0,11,18,13,2018,2018
m/mrs_lowry_and_son,Mrs. Lowry & Son,Fresh,61.0,36.0,Upright,82.0,33.0,11,22,14,2019,2020
m/mrs_miniver,Mrs. Miniver,Fresh,93.0,30.0,Upright,85.0,6063.0,9,28,2,1942,2017
m/mrs_palfrey_at_the_claremont,Mrs. Palfrey at the Claremont,Fresh,70.0,60.0,Upright,82.0,3838.0,22,42,18,2005,2016
m/mrs_parker_and_the_vicious_circle,Mrs. Parker and the Vicious Circle (Mrs. Parker and the Round Table),Fresh,75.0,32.0,Upright,61.0,2077.0,11,24,8,1994,2017
m/mrs_winterbourne,Mrs. Winterbourne,Rotten,10.0,30.0,Upright,63.0,17689.0,11,3,27,1996,2012
m/ms_45,Ms. 45,Fresh,85.0,33.0,Upright,72.0,4514.0,7,28,5,2013,2016
m/much_ado_about_nothing_2012,Much Ado About Nothing,Fresh,86.0,175.0,Upright,77.0,26393.0,44,151,24,2013,2015
m/muck,Muck,Rotten,0.0,7.0,Spilled,15.0,298.0,2,0,7,2015,2017
m/mud_2012,Mud,Fresh,97.0,181.0,Upright,80.0,87830.0,44,175,6,2013,2015
m/mudbound,Mudbound,Fresh,97.0,197.0,Upright,85.0,5833.0,42,191,6,2017,2017
m/mughal_e_azam,Mughal-E-Azam,Fresh,91.0,11.0,Upright,90.0,1793.0,6,10,1,2005,2017
m/mulan,Mulan,Fresh,86.0,77.0,Upright,85.0,611796.0,16,66,11,1998,2015
m/mulan_ii,Mulan II,Rotten,0.0,5.0,Spilled,42.0,52269.0,0,0,5,2003,2016
m/mulberry_street,Mulberry Street,Fresh,73.0,11.0,Spilled,37.0,3159.0,0,8,3,2007,2016
m/mulholland_dr,Mulholland Drive,Fresh,83.0,180.0,Upright,87.0,189197.0,40,150,30,2001,2016
m/mulholland_falls,Mulholland Falls,Rotten,31.0,32.0,Spilled,39.0,7477.0,5,10,22,1996,2017
m/multiple_maniacs,Multiple Maniacs,Fresh,100.0,21.0,Upright,73.0,1341.0,4,21,0,1970,2017
m/multiple_sarcasms,Multiple Sarcasms,Rotten,9.0,22.0,Spilled,24.0,1212.0,10,2,20,2010,2016
m/multiplicity,Multiplicity,Rotten,43.0,46.0,Spilled,49.0,48288.0,15,20,26,1996,2012
m/mumford,Mumford,Rotten,57.0,81.0,Upright,66.0,5840.0,21,46,35,1999,2016
m/mumia_long_distance_revolutionary,Mumia: Long Distance Revolutionary,Rotten,50.0,18.0,Upright,89.0,275.0,10,9,9,2013,2016
m/mummies-secrets-of-the-pharaohs,Mummies: Secrets of the Pharaohs,Fresh,80.0,5.0,Upright,67.0,1457.0,2,4,1,2007,2015
m/mummy_returns,The Mummy Returns,Rotten,47.0,140.0,Upright,63.0,748468.0,36,66,74,2001,2015
m/mummy_tomb_of_the_dragon_emperor,The Mummy: Tomb of the Dragon Emperor,Rotten,12.0,177.0,Spilled,30.0,340610.0,47,22,155,2008,2015
m/mummys_curse,The Mummy's Curse,Rotten,40.0,10.0,Spilled,22.0,779.0,0,4,6,1944,2015
m/mummys_ghost,The Mummy's Ghost,Rotten,33.0,6.0,Spilled,20.0,808.0,0,2,4,1944,2017
m/mummys_hand,The Mummy's Hand,Fresh,67.0,9.0,Spilled,49.0,847.0,0,6,3,1940,2016
m/mummys_tomb,The Mummy's Tomb,Rotten,29.0,7.0,Spilled,25.0,783.0,0,2,5,1942,2017
m/munich,Munich,Fresh,78.0,210.0,Upright,83.0,330206.0,42,163,47,2005,2016
m/munyurangabo,Munyurangabo,Fresh,93.0,27.0,Upright,62.0,917.0,11,25,2,2009,2016
m/muppet_christmas_carol,The Muppet Christmas Carol,Fresh,76.0,49.0,Upright,85.0,122230.0,14,37,12,1992,2016
m/muppet_movie,The Muppet Movie,Fresh,88.0,50.0,Upright,88.0,60065.0,5,44,6,1979,2015
m/muppet_treasure_island,Muppet Treasure Island,Fresh,73.0,26.0,Upright,77.0,81803.0,5,19,7,1996,2016
m/muppets_from_space,Muppets From Space,Fresh,63.0,57.0,Spilled,58.0,45498.0,23,36,21,1999,2013
m/muppets_most_wanted,Muppets Most Wanted,Fresh,80.0,199.0,Spilled,58.0,65051.0,45,159,40,2014,2014
m/muppets_take_manhattan,The Muppets Take Manhattan,Fresh,83.0,23.0,Upright,76.0,46691.0,4,19,4,1984,2013
m/murder_at_1600,Murder at 1600,Rotten,33.0,33.0,Spilled,42.0,40576.0,7,11,22,1997,2008
m/murder_at_the_vanities,Murder at the Vanities,Fresh,75.0,8.0,Spilled,38.0,71.0,0,6,2,1934,2017
m/murder_by_death,Murder by Death,Fresh,65.0,20.0,Upright,83.0,13114.0,4,13,7,1976,2012
m/murder_in_the_first,Murder in the First,Rotten,50.0,36.0,Upright,80.0,21998.0,11,18,18,1994,2009
m/murder_is_my_beat,Murder Is My Beat,Fresh,100.0,5.0,Spilled,45.0,17.0,0,5,0,1955,2016
m/murder_my_sweet,"Murder, My Sweet",Fresh,94.0,17.0,Upright,87.0,3787.0,0,16,1,1944,2016
m/murder_of_a_cat,Murder of a Cat,Rotten,27.0,11.0,Spilled,29.0,215.0,7,3,8,2014,2016
m/murder_of_crows,A Murder of Crows,Rotten,0.0,5.0,Spilled,57.0,6017.0,0,0,5,1999,2016
m/murder_on_the_orient_express,Murder on the Orient Express,Fresh,90.0,39.0,Upright,79.0,20858.0,6,35,4,1974,2017
m/murder_on_the_orient_express_2017,Murder On The Orient Express,Fresh,61.0,291.0,Spilled,53.0,24985.0,48,177,114,2017,2018
m/murder_set_pieces,"Murder, Set, Pieces",Rotten,36.0,11.0,Spilled,25.0,2263.0,4,4,7,2004,2017
m/muriel-1963,Muriel ou Le Temps d'un Retour (The Time of Return),Fresh,85.0,13.0,Upright,79.0,730.0,3,11,2,1963,2007
m/muriels_wedding,Muriel's Wedding,Fresh,78.0,41.0,Upright,84.0,50082.0,11,32,9,1995,2016
m/murph_the_protector_2013,Murph: The Protector,Fresh,78.0,9.0,Upright,90.0,1087.0,3,7,2,2013,2016
m/murphys_law,Murphy's Law,Rotten,40.0,5.0,Spilled,45.0,2956.0,0,2,3,1986,2017
m/murphys_romance,Murphy's Romance,Fresh,73.0,26.0,Upright,75.0,6485.0,7,19,7,1985,2012
m/muse,The Muse,Rotten,53.0,78.0,Spilled,34.0,6705.0,25,41,37,1999,2014
m/museum_hours,Museum Hours,Fresh,94.0,70.0,Upright,61.0,2224.0,28,67,4,2013,2016
m/music_and_lyrics,Music and Lyrics,Fresh,63.0,168.0,Upright,68.0,514877.0,44,105,63,2007,2009
m/music_from_another_room,Music From Another Room,Rotten,33.0,6.0,Upright,67.0,6181.0,0,2,4,1997,2018
m/music_from_the_big_house,Music from the Big House,Rotten,50.0,12.0,Upright,83.0,97.0,7,6,6,2012,2017
m/music_from_the_inside_out_2005,Music From the Inside Out,Fresh,82.0,22.0,Upright,80.0,741.0,13,18,4,2005,2017
m/music_of_the_heart,Music of the Heart,Fresh,63.0,90.0,Upright,72.0,12112.0,23,57,33,1999,2016
m/music_within,Music Within,Rotten,33.0,42.0,Upright,78.0,3924.0,20,14,28,2007,2016
m/must_love_dogs,Must Love Dogs,Rotten,36.0,151.0,Spilled,50.0,197847.0,35,55,96,2005,2008
m/mustang_2015,Mustang,Fresh,97.0,149.0,Upright,88.0,8703.0,35,145,4,2015,2016
m/mutant_aliens,Mutant Aliens,Rotten,38.0,16.0,Upright,75.0,625.0,5,6,10,2001,2016
m/mutant_chronicles,Mutant Chronicles,Rotten,18.0,34.0,Spilled,24.0,26611.0,8,6,28,2008,2017
m/mute,Mute,Rotten,21.0,86.0,Spilled,46.0,1529.0,20,18,68,2018,2020
m/mutual_appreciation,Mutual Appreciation,Fresh,85.0,55.0,Upright,72.0,3406.0,27,47,8,2006,2020
m/mvp_most_valuable_primate,MVP: Most Valuable Primate,Rotten,20.0,5.0,Spilled,40.0,7134.0,2,1,4,2000,2017
m/my-dog-tulip,My Dog Tulip,Fresh,90.0,60.0,Upright,69.0,2534.0,23,54,6,2010,2011
m/my-girl-2,My Girl 2,Rotten,27.0,15.0,Spilled,46.0,69707.0,4,4,11,1996,2012
m/my_all_american_2015,My All American,Rotten,31.0,45.0,Upright,77.0,3909.0,17,14,31,2015,2016
m/my_amityville_horror_2012,My Amityville Horror,Fresh,70.0,27.0,Spilled,39.0,1209.0,7,19,8,2013,2016
m/my_beautiful_laundrette,My Beautiful Laundrette,Fresh,97.0,39.0,Upright,75.0,7166.0,10,38,1,1985,2017
m/my_best_enemy_2013,My Best Enemy,Rotten,18.0,11.0,Upright,70.0,164.0,8,2,9,2013,2017
m/my_best_friend_2007,My Best Friend,Fresh,75.0,88.0,Upright,69.0,9666.0,36,66,22,2007,2017
m/my_best_friends_wedding,My Best Friend's Wedding,Fresh,73.0,59.0,Upright,73.0,451798.0,20,43,16,1997,2014
m/my_big_fat_greek_wedding,My Big Fat Greek Wedding,Fresh,76.0,129.0,Upright,73.0,765114.0,29,98,31,2002,2016
m/my_big_fat_greek_wedding_2,My Big Fat Greek Wedding 2,Rotten,27.0,175.0,Spilled,53.0,6547.0,39,48,127,2016,2016
m/my_blind_brother,My Blind Brother,Fresh,81.0,36.0,Spilled,56.0,1678.0,13,29,7,2016,2016
m/my_bloody_valentine,My Bloody Valentine,Rotten,54.0,24.0,Spilled,52.0,9362.0,2,13,11,1981,2013
m/my_bloody_valentine_3_d,My Bloody Valentine 3-D,Fresh,63.0,107.0,Spilled,44.0,208650.0,17,67,40,2009,2015
m/my_blueberry_nights,My Blueberry Nights,Rotten,46.0,128.0,Upright,61.0,32280.0,43,59,69,2007,2016
m/my_bodyguard,My Bodyguard,Fresh,84.0,31.0,Upright,69.0,6173.0,5,26,5,1980,2016
m/my_bosss_daughter,My Boss's Daughter,Rotten,8.0,74.0,Spilled,23.0,52789.0,18,6,68,2003,2016
m/my_boyfriends_back,My Boyfriend's Back,Rotten,14.0,22.0,Spilled,45.0,7212.0,8,3,19,1993,2016
m/my_brilliant_career,My Brilliant Career,Fresh,85.0,20.0,Upright,68.0,488.0,6,17,3,1979,2019
m/my_brother,My Brother,Rotten,30.0,10.0,Upright,65.0,1889.0,6,3,7,2006,2007
m/my_brother_the_devil_2012,My Brother The Devil,Fresh,90.0,51.0,Upright,70.0,2817.0,16,46,5,2013,2016
m/my_cousin_rachel_2017,My Cousin Rachel,Fresh,76.0,154.0,Spilled,45.0,5814.0,40,117,37,2017,2017
m/my_cousin_vinny,My Cousin Vinny,Fresh,86.0,58.0,Upright,87.0,109442.0,18,50,8,1992,2015
m/my_darling_clementine,My Darling Clementine,Fresh,100.0,31.0,Upright,86.0,7510.0,2,31,0,1946,2017
m/my_dinner_with_andre,My Dinner with André,Fresh,92.0,24.0,Upright,85.0,7117.0,1,22,2,1981,2017
m/my_dog_skip,My Dog Skip,Fresh,73.0,82.0,Upright,68.0,46393.0,25,60,22,2000,2010
m/my_entire_high_school_sinking_into_the_sea,My Entire High School Sinking Into the Sea,Fresh,85.0,71.0,Spilled,56.0,527.0,19,60,11,2017,2018
m/my_father_and_the_man_in_black,My Father and the Man in Black,Fresh,65.0,20.0,Upright,81.0,190.0,12,13,7,2013,2017
m/my_father_die,"My Father, Die",Fresh,67.0,15.0,Spilled,48.0,148.0,4,10,5,2017,2017
m/my_father_the_hero,"My Father, the Hero",Rotten,14.0,14.0,Spilled,54.0,14300.0,3,2,12,1994,2016
m/my_fathers_glory,My Father's Glory (La Gloria de Mon Pere),Fresh,100.0,5.0,Upright,88.0,4358.0,2,5,0,1990,2005
m/my_favorite_brunette,My Favorite Brunette,Fresh,75.0,8.0,Upright,70.0,1904.0,0,6,2,1947,2016
m/my_favorite_martian,My Favorite Martian,Rotten,12.0,42.0,Spilled,30.0,51809.0,10,5,37,1999,2016
m/my_favorite_season,My Favorite Season (Ma saison préférée),Fresh,93.0,14.0,Upright,80.0,998.0,4,13,1,1996,2015
m/my_favorite_wife,My Favorite Wife,Fresh,85.0,13.0,Upright,82.0,5622.0,4,11,2,1940,2013
m/my_favorite_year,My Favorite Year,Fresh,96.0,27.0,Upright,84.0,4820.0,1,26,1,1982,2008
m/my_fellow_americans,My Fellow Americans,Rotten,47.0,60.0,Upright,64.0,8763.0,24,28,32,1996,2014
m/my_first_mister,My First Mister,Rotten,52.0,82.0,Upright,76.0,5223.0,25,43,39,2002,2016
m/my_first_wedding,My First Wedding,Rotten,0.0,7.0,Spilled,26.0,6094.0,2,0,7,2006,2006
m/my_five_wives,My 5 Wives,Rotten,0.0,5.0,Spilled,45.0,801.0,0,0,5,2000,2017
m/my_friend_dahmer,My Friend Dahmer,Fresh,86.0,104.0,Upright,61.0,5436.0,25,89,15,2017,2018
m/my_friend_flicka,My Friend Flicka,Fresh,86.0,7.0,Upright,79.0,6924.0,0,6,1,1944,2012
m/my_giant,My Giant,Rotten,19.0,27.0,Spilled,25.0,8943.0,7,5,22,1998,2009
m/my_golden_days,My Golden Days (Trois Souvenirs De Ma Jeunesse),Fresh,89.0,76.0,Spilled,50.0,1366.0,25,68,8,2016,2017
m/my_italian_secret_the_forgotten_heroes,My Italian Secret: The Forgotten Heroes,Fresh,80.0,5.0,Upright,69.0,196.0,2,4,1,2015,2016
m/my_journey_through_french_cinema,My Journey Through French Cinema (Voyage À Travers Le Cinéma Français),Fresh,100.0,41.0,Spilled,57.0,376.0,14,41,0,2017,2017
m/my_joy,My Joy,Fresh,90.0,20.0,Upright,66.0,978.0,10,18,2,2011,2012
m/my_kid_could_paint_that,My Kid Could Paint That,Fresh,94.0,83.0,Upright,78.0,5145.0,30,78,5,2007,2014
m/my_last_five_girlfriends,My Last Five Girlfriends,Rotten,32.0,19.0,Spilled,40.0,782.0,6,6,13,2009,2016
m/my_left_foot,My Left Foot,Fresh,98.0,41.0,Upright,92.0,26763.0,9,40,1,1989,2016
m/my_life,My Life,Rotten,42.0,24.0,Upright,74.0,17700.0,7,10,14,1993,2012
m/my_life_as_a_dog,My Life as a Dog (Mitt Liv som Hund),Fresh,100.0,34.0,Upright,90.0,8964.0,3,34,0,1987,2017
m/my_life_as_a_zucchini,My Life as a Zucchini (Ma vie de courgette),Fresh,99.0,137.0,Upright,89.0,6560.0,31,135,2,2017,2017
m/my_life_directed_by_nicolas_winding_refn,My Life Directed By Nicolas Winding Refn,Rotten,58.0,24.0,Spilled,40.0,303.0,7,14,10,2015,2016
m/my_life_in_ruins,My Life in Ruins,Rotten,10.0,126.0,Spilled,44.0,280160.0,40,12,114,2009,2016
m/my_life_so_far,My Life So Far,Fresh,70.0,27.0,Spilled,54.0,1748.0,6,19,8,1999,2017
m/my_little_chickadee,My Little Chickadee,Fresh,91.0,11.0,Upright,63.0,725.0,0,10,1,1940,2015
m/my_little_pony_the_movie_2017,My Little Pony: The Movie,Rotten,46.0,65.0,Upright,76.0,5530.0,15,30,35,2017,2018
m/my_love_dont_cross_that_river,"My Love, Don't Cross That River",Fresh,77.0,26.0,Upright,66.0,483.0,9,20,6,2016,2016
m/my_mothers_castle,Le Château de Ma Mère (My Mother's Castle),Fresh,67.0,9.0,Upright,87.0,3132.0,3,6,3,1990,2017
m/my_name_is_joe,My Name Is Joe (Mein Name ist Joe),Fresh,88.0,26.0,Upright,86.0,4864.0,6,23,3,1999,2017
m/my_name_is_khan,My Name Is Khan,Fresh,85.0,27.0,Upright,83.0,20041.0,7,23,4,2010,2015
m/my_name_is_nobody,My Name Is Nobody (Il mio nome è Nessuno),Fresh,100.0,5.0,Upright,84.0,9077.0,0,5,0,1973,2017
m/my_neighbor_totoro,My Neighbor Totoro,Fresh,94.0,53.0,Upright,94.0,90758.0,12,50,3,1988,2019
m/my_old_lady,My Old Lady,Fresh,62.0,92.0,Spilled,43.0,4022.0,28,57,35,2014,2015
m/my_own_private_idaho,My Own Private Idaho,Fresh,80.0,59.0,Upright,80.0,38684.0,17,47,12,1991,2016
m/my_piece_of_the_pie,My Piece of the Pie,Rotten,46.0,13.0,Spilled,34.0,497.0,6,6,7,2011,2016
m/my_reincarnation_2011,My Reincarnation,Fresh,73.0,15.0,Upright,71.0,296.0,7,11,4,2011,2016
m/my_side_of_the_mountain,My Side of the Mountain,Fresh,83.0,6.0,Spilled,56.0,1649.0,2,5,1,1969,2016
m/my_son_2019,My Son (Mon garçon),Fresh,61.0,23.0,Spilled,20.0,16.0,6,14,9,2019,2019
m/my_son_my_son_what_have_ye_done,"My Son, My Son, What Have Ye Done",Rotten,49.0,41.0,Spilled,44.0,3442.0,15,20,21,2010,2016
m/my_son_the_fanatic,My Son the Fanatic,Fresh,78.0,27.0,Upright,75.0,1070.0,7,21,6,1999,2016
m/my_stepmother_is_an_alien,My Stepmother Is an Alien,Rotten,19.0,16.0,Spilled,30.0,37919.0,1,3,13,1988,2012
m/my_summer_of_love,My Summer of Love,Fresh,90.0,93.0,Upright,69.0,11617.0,35,84,9,2004,2015
m/my_super_ex_girlfriend,My Super Ex-Girlfriend,Rotten,39.0,132.0,Spilled,31.0,366740.0,37,52,80,2006,2016
m/my_uncle_rafael,My Uncle Rafael,Rotten,20.0,5.0,Upright,82.0,335.0,3,1,4,2012,2017
m/my_way_2011,My Way,Rotten,21.0,19.0,Upright,77.0,975.0,11,4,15,2011,2015
m/my_week_with_marilyn,My Week with Marilyn,Fresh,83.0,185.0,Upright,71.0,34835.0,48,154,31,2011,2017
m/my_worst_nightmare,My Worst Nightmare,Fresh,67.0,12.0,Spilled,28.0,614.0,8,8,4,2012,2016
m/mysteries_of_lisbon,Mysteries of Lisbon,Fresh,86.0,57.0,Upright,71.0,1414.0,28,49,8,2011,2016
m/mysteries_of_pittsburgh,The Mysteries of Pittsburgh,Rotten,12.0,42.0,Spilled,23.0,2388.0,18,5,37,2009,2016
m/mysterious_skin,Mysterious Skin,Fresh,85.0,110.0,Upright,89.0,37966.0,33,94,16,2005,2017
m/mystery_alaska,"Mystery, Alaska",Rotten,37.0,81.0,Upright,66.0,32228.0,28,30,51,1999,2016
m/mystery_men,Mystery Men,Fresh,61.0,104.0,Spilled,57.0,133266.0,29,63,41,1999,2015
m/mystery_science_theater_3000_the_movie,Mystery Science Theater 3000: The Movie,Fresh,80.0,55.0,Upright,88.0,26936.0,19,44,11,1996,2014
m/mystic_pizza,Mystic Pizza,Fresh,75.0,24.0,Spilled,55.0,43824.0,6,18,6,1988,2016
m/mystic_river,Mystic River,Fresh,88.0,206.0,Upright,89.0,203535.0,49,181,25,2003,2009
m/myth_of_the_ameican_sleepover,The Myth Of The American Sleepover,Fresh,81.0,48.0,Spilled,51.0,1730.0,26,39,9,2011,2016
m/nabbeun-namja-bad-guy,Nabbeun namja (Bad Guy),Rotten,44.0,32.0,Upright,67.0,5407.0,12,14,18,2001,2015
m/nacho_libre,Nacho Libre,Rotten,40.0,166.0,Spilled,54.0,417327.0,38,66,100,2006,2013
m/nadine,Nadine,Rotten,45.0,11.0,Spilled,26.0,1742.0,1,5,6,1987,2012
m/nails_2017,Nails,Rotten,40.0,15.0,Spilled,23.0,93.0,1,6,9,2017,2017
m/naked_ambition_an_r_rated_look_at_an_x_rated_industry,Naked Ambition: An R Rated Look at an X Rated Industry,Rotten,38.0,8.0,Spilled,37.0,1582.0,2,3,5,2009,2012
m/naked_boys_singing,Naked Boys Singing,Fresh,67.0,12.0,Spilled,49.0,733.0,5,8,4,2007,2017
m/naked_gun_2_12_the_the_smell_of_fear,The Naked Gun 2 1/2: The Smell of Fear,Rotten,56.0,41.0,Upright,65.0,123146.0,8,23,18,1991,2013
m/naked_jungle,The Naked Jungle,Fresh,86.0,7.0,Upright,60.0,1733.0,0,6,1,1954,2016
m/naked_prey,The Naked Prey,Fresh,86.0,14.0,Upright,79.0,1645.0,1,12,2,1966,2016
m/naked_spur,The Naked Spur,Fresh,100.0,13.0,Upright,75.0,2341.0,1,13,0,1953,2012
